# Omega_Matter_0 = 0.302   | Omega_Lambda_0 = 0.698   | Omega_K_0 = 0.0   | h = 1.0   |
# RA  DEC  CZ_obs  Mr  HaloID  logMHalo  NGal_H  FLAG  CZ_real  DIST_C  Vp_tot  Vp_tang  Morph  logMstar  r_mag  u_mag  FSMGR  Gal_Match_flag  u_r  mhi_mass  GroupID  Group_NGals  Group_Rproj  Group_CZdisp  Group_logMHalo  Group_Gal_Type
  224.438466     -0.738853     7360.46943     -19.220         353041     11.449           1       1    7302.662722    0.00000000e+00     312.19683     306.79838        ET      9.875109    -19.232006    -17.255001      0.049349         ECO      1.977005    6.760830e+08            1283           1      0.000000      0.000000     11.457           1
  224.617759     18.994044     7165.77382     -19.723         353050     11.456           1       1    7535.893472    0.00000000e+00     789.16081     696.98366        ET      9.608142    -19.760063    -17.515617      0.250948         ECO      2.244446    4.897791e+08            1284           1      0.000000      0.000000     11.636           1
  232.858544     20.796950     7279.91844     -19.804         353060     11.495           1       1    7616.324957    0.00000000e+00     503.04655     374.01403        LT      9.638384    -19.801960    -18.296227      0.681361         ECO      1.505733    3.090300e+09            1285           1      0.000000      0.000000     11.669           1
  225.842286      0.589089     7263.44438     -18.973         353097     11.459           1       1    7044.249285    0.00000000e+00     705.87664     670.98088        LT      9.619467    -19.017548    -17.060711      0.527297         ECO      1.956837    8.511377e+08            1286           1      0.000000      0.000000     11.358           1
  223.287396      8.914381     7334.33873     -19.103         353114     11.290           1       1    7341.515898    0.00000000e+00     420.69887     420.63765        LT      9.345354    -19.107052    -17.789848      0.927498         ECO      1.317204    2.570396e+09            1287           1      0.000000      0.000000     11.416           1
  219.824645      3.946614     6881.00934     -19.385         353117     11.422           1       1    7121.366759    0.00000000e+00     862.27756     828.10078        LT      9.554002    -19.463661    -17.620472      0.628617         ECO      1.843189    1.122020e+09            1288           1      0.000000      0.000000     11.516           1
  233.021203     21.377858     6961.87072     -19.385         353118     11.418           1       1    7251.960918    0.00000000e+00     368.46563     227.18845        LT      9.380383    -19.463661    -17.620472      0.628617         ECO      1.843189    1.122020e+09            1289           1      0.000000      0.000000     11.516           1
  216.786020      4.483983     7179.27082     -18.978         353196     11.375           1       1    7409.444088    0.00000000e+00     713.58573     675.44419        LT      9.394829    -18.952452    -17.599831      0.591860         ECO      1.352621    3.090296e+09            1290           2      0.146132    121.030000     11.625           1
  235.750391     10.222351     7281.52629     -18.788         353201     11.386           2       0    7350.149701    5.20452883e-02     649.66585     646.03137        LT      9.190000    -18.529358    -17.209190      3.507505         ECO      1.320168    1.412537e+09            1291           2      0.015759     15.320000     11.585           0
  235.727452     10.205073     7303.72364     -18.853         353201     11.386           2       1    7350.403179    0.00000000e+00     557.25698     555.29845        LT      9.618763    -18.947458    -17.700172      1.242217         ECO      1.247286    1.862089e+09            1291           2      0.015759     15.320000     11.585           1
  232.507212      2.548017     7440.23323     -18.945         353218     11.351           1       1    7268.395315    0.00000000e+00     658.22758     635.40167        LT      9.717401    -18.926550    -17.697742      0.897413         ECO      1.228807    4.677358e+09            1292           1      0.000000      0.000000     11.344           1
  227.646968     18.102686     7143.39071     -19.492         353236     11.427           1       1    7284.264143    0.00000000e+00    1018.26600    1008.47426        LT      9.760251    -19.503666    -17.651352      0.165773         ECO      1.852314    1.023294e+09            1293           1      0.000000      0.000000     11.559           1
  216.753767      4.649243     7004.06072     -18.875         353248     11.401           1       1    7232.773975    0.00000000e+00     808.99842     775.99529        LT      9.952294    -18.821623    -18.139694      5.925388         ECO      0.681929    1.023294e+10            1290           2      0.146132    121.030000     11.625           0
  225.559194      2.968979     7323.76569     -18.812         353258     11.394           1       1    6934.413814    0.00000000e+00     819.57528     721.18566        LT      9.298018    -18.823429    -17.127491      0.167233         ECO      1.695938    1.778279e+09            1294           1      0.000000      0.000000     11.261           1
  231.297762     13.472871     7068.77624     -19.028         353264     11.295           1       1    7155.619550    0.00000000e+00     261.43686     246.59171        LT      9.424981    -19.089352    -17.149170      0.272262         ECO      1.940182    8.511376e+08            1132           6      0.150430     91.310000     12.853           0
  222.814215      9.966409     7197.10770     -19.223         353265     11.402           1       1    7397.451399    0.00000000e+00     877.31320     854.13163        LT      9.464346    -19.194248    -17.916920      0.965016         ECO      1.277328    2.951213e+09            1295           1      0.000000      0.000000     11.461           1
  235.297371      6.459496     7017.57139     -19.449         353270     11.335           1       1    6974.730984    0.00000000e+00     555.43790     553.78331        LT      9.398147    -19.437004    -17.947910      0.948290         ECO      1.489094    3.090294e+09            1296           1      0.000000      0.000000     11.541           1
